Datum;Calls;Bid_Call;Ask_Call;Strike;Puts;Bid_Put;Ask_Put
21.5.2021;SPX210521C04070000;34,9;35,6;4070;SPX210521P04070000;149,4;154,2
21.5.2021;SPXW210521C04070000;35,7;36,2;4070;SPXW210521P04070000;151,8;152,8
21.5.2021;SPX210521C04075000;33,3;33,9;4075;SPX210521P04075000;152,6;157,6
21.5.2021;SPXW210521C04075000;34,1;34,5;4075;SPXW210521P04075000;155,1;156,2
21.5.2021;SPX210521C04080000;31,6;32,3;4080;SPX210521P04080000;156;161
21.5.2021;SPXW210521C04080000;32,4;32,9;4080;SPXW210521P04080000;158,4;159,5
21.5.2021;SPX210521C04085000;30,1;30,7;4085;SPX210521P04085000;159,4;164,5
21.5.2021;SPXW210521C04085000;30,9;31,3;4085;SPXW210521P04085000;161,9;162,9
21.5.2021;SPX210521C04090000;28,6;29,2;4090;SPX210521P04090000;162,8;168,1
21.5.2021;SPXW210521C04090000;29,4;29,8;4090;SPXW210521P04090000;165,4;166,4
21.5.2021;SPX210521C04095000;27,1;27,8;4095;SPX210521P04095000;166,3;171,7
21.5.2021;SPXW210521C04095000;27,8;28,4;4095;SPXW210521P04095000;168,9;170
21.5.2021;SPX210521C04100000;25,8;26,4;4100;SPX210521P04100000;169,9;175,4
21.5.2021;SPXW210521C04100000;26,4;27;4100;SPXW210521P04100000;172,5;173,6
21.5.2021;SPX210521C04105000;24,5;25,1;4105;SPX210521P04105000;173,5;178,6
21.5.2021;SPXW210521C04105000;25,1;25,6;4105;SPXW210521P04105000;176,2;177,3
21.5.2021;SPX210521C04110000;23,2;23,9;4110;SPX210521P04110000;177,3;182,8
21.5.2021;SPXW210521C04110000;23,8;24,4;4110;SPXW210521P04110000;179,9;181
21.5.2021;SPX210521C04115000;22;22,7;4115;SPX210521P04115000;181;186,7
21.5.2021;SPXW210521C04115000;22,6;23,2;4115;SPXW210521P04115000;183,7;184,8
21.5.2021;SPX210521C04120000;20,9;21,5;4120;SPX210521P04120000;184,9;190,1
21.5.2021;SPXW210521C04120000;21,4;22;4120;SPXW210521P04120000;187,5;188,6
21.5.2021;SPX210521C04125000;19,8;20,4;4125;SPX210521P04125000;188,7;194,6
21.5.2021;SPXW210521C04125000;20,3;20,9;4125;SPXW210521P04125000;188,8;195,9
21.5.2021;SPX210521C04130000;18,7;19,4;4130;SPX210521P04130000;192,7;198
21.5.2021;SPXW210521C04130000;19,3;19,8;4130;SPXW210521P04130000;192,6;200,1
21.5.2021;SPX210521C04135000;17,8;18,4;4135;SPX210521P04135000;196,7;202,6
21.5.2021;SPXW210521C04135000;18,3;18,8;4135;SPXW210521P04135000;196,6;204,2
21.5.2021;SPX210521C04140000;16,8;17,5;4140;SPX210521P04140000;200,6;206,1
21.5.2021;SPXW210521C04140000;17,3;17,9;4140;SPXW210521P04140000;200,6;208,3
21.5.2021;SPX210521C04145000;15,9;16,6;4145;SPX210521P04145000;204,7;210,3
21.5.2021;SPXW210521C04145000;16,4;17;4145;SPXW210521P04145000;204,7;212,4
21.5.2021;SPX210521C04150000;15,1;15,7;4150;SPX210521P04150000;208,8;214,5
21.5.2021;SPXW210521C04150000;15,6;16,1;4150;SPXW210521P04150000;208,8;216,6
21.5.2021;SPX210521C04155000;14,3;14,9;4155;SPX210521P04155000;213;218,7
21.5.2021;SPXW210521C04155000;14,8;15,3;4155;SPXW210521P04155000;213;220,8
21.5.2021;SPX210521C04160000;13,6;14,1;4160;SPX210521P04160000;217,2;222,9
21.5.2021;SPXW210521C04160000;14;14,5;4160;SPXW210521P04160000;217,2;225
21.5.2021;SPX210521C04165000;12,8;13,4;4165;SPX210521P04165000;221,4;227,2
21.5.2021;SPXW210521C04165000;13,2;13,8;4165;SPXW210521P04165000;221,3;229,3
21.5.2021;SPX210521C04170000;12,2;12,7;4170;SPX210521P04170000;225,7;231,6
21.5.2021;SPXW210521C04170000;12,6;13,1;4170;SPXW210521P04170000;225,7;233,7
21.5.2021;SPX210521C04175000;11,5;12,1;4175;SPX210521P04175000;230;235,9
21.5.2021;SPXW210521C04175000;11,9;12,4;4175;SPXW210521P04175000;229,9;238
21.5.2021;SPX210521C04180000;10,9;11,5;4180;SPX210521P04180000;234,3;240,4
21.5.2021;SPXW210521C04180000;11,3;11,8;4180;SPXW210521P04180000;234,4;242,4
21.5.2021;SPX210521C04185000;10,3;10,9;4185;SPX210521P04185000;238,7;244,8
21.5.2021;SPXW210521C04185000;10,7;11,2;4185;SPXW210521P04185000;238,8;246,9
21.5.2021;SPX210521C04190000;9,8;10,3;4190;SPX210521P04190000;243,1;249,2
21.5.2021;SPXW210521C04190000;10,1;10,6;4190;SPXW210521P04190000;243,1;251,2
21.5.2021;SPX210521C04195000;9,3;9,8;4195;SPX210521P04195000;247,6;253,7
21.5.2021;SPXW210521C04195000;9,6;10,1;4195;SPXW210521P04195000;247,7;255,8
21.5.2021;SPX210521C04200000;8,8;9,3;4200;SPX210521P04200000;252,1;258,3
21.5.2021;SPXW210521C04200000;9,1;9,6;4200;SPXW210521P04200000;252;260,1
21.5.2021;SPX210521C04205000;8,3;8,8;4205;SPX210521P04205000;256,6;262,8
21.5.2021;SPXW210521C04205000;8,6;9,1;4205;SPXW210521P04205000;256,5;264,6
21.5.2021;SPX210521C04210000;7,9;8,4;4210;SPX210521P04210000;261,1;267,4
21.5.2021;SPXW210521C04210000;8,2;8,6;4210;SPXW210521P04210000;261,2;269,3
21.5.2021;SPX210521C04215000;7,4;7,9;4215;SPX210521P04215000;265,6;272
21.5.2021;SPXW210521C04215000;7,8;8,2;4215;SPXW210521P04215000;265,6;273,7
21.5.2021;SPX210521C04220000;7;7,5;4220;SPX210521P04220000;270,2;276,6
21.5.2021;SPXW210521C04220000;7,4;7,8;4220;SPXW210521P04220000;270,2;278,3
21.5.2021;SPX210521C04225000;6,8;7,2;4225;SPX210521P04225000;274,8;281,2
21.5.2021;SPXW210521C04225000;7;7,4;4225;SPXW210521P04225000;274,8;282,9
21.5.2021;SPX210521C04230000;6,4;6,8;4230;SPX210521P04230000;279,4;285,8
21.5.2021;SPXW210521C04230000;6,6;7;4230;SPXW210521P04230000;279,6;287,7
21.5.2021;SPX210521C04235000;6,1;6,5;4235;SPX210521P04235000;284,1;290,5
21.5.2021;SPXW210521C04235000;6,3;6,7;4235;SPXW210521P04235000;284,1;292,2
21.5.2021;SPX210521C04240000;5,8;6,2;4240;SPX210521P04240000;288,7;295,2
21.5.2021;SPXW210521C04240000;6;6,3;4240;SPXW210521P04240000;288,8;296,9
21.5.2021;SPX210521C04245000;5,5;5,9;4245;SPX210521P04245000;293,4;299,9
21.5.2021;SPXW210521C04245000;5,6;6;4245;SPXW210521P04245000;293,6;301,7
21.5.2021;SPX210521C04250000;5,2;5,6;4250;SPX210521P04250000;298,1;304,6
21.5.2021;SPXW210521C04250000;5,4;5,7;4250;SPXW210521P04250000;298,3;306,4
21.5.2021;SPX210521C04255000;4,9;5,3;4255;SPX210521P04255000;302,8;309,4
21.5.2021;SPXW210521C04255000;5,1;5,5;4255;SPXW210521P04255000;302,9;311
21.5.2021;SPX210521C04260000;4,6;5;4260;SPX210521P04260000;307,5;314,1
21.5.2021;SPXW210521C04260000;4,8;5,2;4260;SPXW210521P04260000;307,6;315,7
21.5.2021;SPX210521C04265000;4,4;4,8;4265;SPX210521P04265000;312,2;318,9
21.5.2021;SPXW210521C04265000;4,6;5;4265;SPXW210521P04265000;312,3;320,4
21.5.2021;SPX210521C04270000;4,2;4,6;4270;SPX210521P04270000;317;323,6
21.5.2021;SPXW210521C04270000;4,4;4,7;4270;SPXW210521P04270000;317,1;325,2
21.5.2021;SPX210521C04275000;4;4,4;4275;SPX210521P04275000;321,8;328,4
21.5.2021;SPXW210521C04275000;4,2;4,5;4275;SPXW210521P04275000;321,9;330
21.5.2021;SPX210521C04280000;3,7;4,1;4280;SPX210521P04280000;326,5;333,2
21.5.2021;SPXW210521C04280000;3,9;4,3;4280;SPXW210521P04280000;326,7;334,8
21.5.2021;SPX210521C04290000;3,4;3,8;4290;SPX210521P04290000;336,1;342,8
21.5.2021;SPXW210521C04290000;3,6;3,9;4290;SPXW210521P04290000;336,3;344,4
21.5.2021;SPX210521C04300000;3;3,4;4300;SPX210521P04300000;345,8;352,5
21.5.2021;SPXW210521C04300000;3,2;3,5;4300;SPXW210521P04300000;345,9;354
21.5.2021;SPX210521C04310000;2,75;3,1;4310;SPX210521P04310000;355,4;362,2
21.5.2021;SPXW210521C04310000;2,95;3,2;4310;SPXW210521P04310000;355,6;363,7
21.5.2021;SPX210521C04320000;2,5;2,85;4320;SPX210521P04320000;365,1;371,9
21.5.2021;SPXW210521C04320000;2,65;2,95;4320;SPXW210521P04320000;365,3;373,4
21.5.2021;SPX210521C04325000;2,35;2,7;4325;SPX210521P04325000;370;376,8
21.5.2021;SPXW210521C04325000;2,55;2,8;4325;SPXW210521P04325000;370,2;378,3
21.5.2021;SPX210521C04330000;2,25;2,6;4330;SPX210521P04330000;374,9;381,7
21.5.2021;SPXW210521C04330000;2,4;2,65;4330;SPXW210521P04330000;375,1;383,2
21.5.2021;SPX210521C04340000;2,05;2,35;4340;SPX210521P04340000;384,6;391,5
21.5.2021;SPXW210521C04340000;2,2;2,45;4340;SPXW210521P04340000;384,8;392,9
21.5.2021;SPX210521C04350000;1,85;2,15;4350;SPX210521P04350000;394,4;401,3
21.5.2021;SPXW210521C04350000;2;2,25;4350;SPXW210521P04350000;394,6;402,7
21.5.2021;SPX210521C04360000;1,7;2;4360;SPX210521P04360000;404,2;411,1
21.5.2021;SPXW210521C04360000;1,85;2,05;4360;SPXW210521P04360000;404,4;412,5
21.5.2021;SPX210521C04370000;1,55;1,85;4370;SPX210521P04370000;414;421
21.5.2021;SPXW210521C04370000;1,65;1,9;4370;SPXW210521P04370000;414,3;422,4
21.5.2021;SPX210521C04375000;1,5;1,75;4375;SPX210521P04375000;419;425,9
21.5.2021;SPXW210521C04375000;1,6;1,8;4375;SPXW210521P04375000;419,2;427,3
21.5.2021;SPX210521C04400000;1,2;1,45;4400;SPX210521P04400000;443,6;450,6
21.5.2021;SPXW210521C04400000;1,3;1,5;4400;SPXW210521P04400000;443,9;452
21.5.2021;SPX210521C04425000;0,95;1,2;4425;SPX210521P04425000;468,4;475,4
21.5.2021;SPXW210521C04425000;1,05;1,25;4425;SPXW210521P04425000;468,6;476,7
21.5.2021;SPX210521C04450000;0,8;1;4450;SPX210521P04450000;493,2;500,2
21.5.2021;SPXW210521C04450000;0,9;1,1;4450;SPXW210521P04450000;493,4;501,5
21.5.2021;SPX210521C04475000;0,65;0,85;4475;SPX210521P04475000;518;525,1
21.5.2021;SPXW210521C04475000;0,75;0,95;4475;SPXW210521P04475000;518,2;526,3
21.5.2021;SPX210521C04500000;0,55;0,75;4500;SPX210521P04500000;542,9;550
21.5.2021;SPXW210521C04500000;0,65;0,8;4500;SPXW210521P04500000;543,1;551,2
21.5.2021;SPX210521C04525000;0,45;0,65;4525;SPX210521P04525000;567,8;574,9
21.5.2021;SPXW210521C04525000;0,55;0,7;4525;SPXW210521P04525000;568;576,1
21.5.2021;SPX210521C04550000;0,4;0,6;4550;SPX210521P04550000;592,7;599,8
21.5.2021;SPXW210521C04550000;0,45;0,65;4550;SPXW210521P04550000;592,9;601
21.5.2021;SPX210521C04600000;0,3;0,5;4600;SPX210521P04600000;642,6;649,6
21.5.2021;SPXW210521C04600000;0,35;0,55;4600;SPXW210521P04600000;642,8;650,9
21.5.2021;SPX210521C04700000;0,15;0,4;4700;SPX210521P04700000;742,4;749,4
21.5.2021;SPXW210521C04700000;0,2;0,4;4700;SPXW210521P04700000;742,6;750,7
21.5.2021;SPX210521C04800000;0,1;0,3;4800;SPX210521P04800000;842,2;849,3
21.5.2021;SPXW210521C04800000;0,1;0,3;4800;SPXW210521P04800000;842,4;850,5
21.5.2021;SPX210521C04900000;0,05;0,25;4900;SPX210521P04900000;942,1;949,2
21.5.2021;SPXW210521C04900000;0,05;0,25;4900;SPXW210521P04900000;942,3;950,4
21.5.2021;SPX210521C05000000;0,05;0,2;5000;SPX210521P05000000;1042;1049,1
21.5.2021;SPXW210521C05000000;0,05;0,2;5000;SPXW210521P05000000;1042,2;1050,3
21.5.2021;SPX210521C05100000;0;0,2;5100;SPX210521P05100000;1141,8;1149,6
21.5.2021;SPXW210521C05100000;0;0,15;5100;SPXW210521P05100000;1142,1;1150,2
21.5.2021;SPX210521C05200000;0;0,15;5200;SPX210521P05200000;1241,6;1249,6
21.5.2021;SPXW210521C05200000;0;0,15;5200;SPXW210521P05200000;1242;1250,1
21.5.2021;SPX210521C05300000;0;0,15;5300;SPX210521P05300000;1341,5;1349,5
21.5.2021;SPXW210521C05300000;0;0,15;5300;SPXW210521P05300000;1341,9;1350
21.5.2021;SPX210521C05400000;0;0,15;5400;SPX210521P05400000;1441,4;1449,4
21.5.2021;SPXW210521C05400000;0;0,1;5400;SPXW210521P05400000;1441,8;1449,9
21.5.2021;SPX210521C05500000;0;0,15;5500;SPX210521P05500000;1541,3;1549,4
21.5.2021;SPXW210521C05500000;0;0,1;5500;SPXW210521P05500000;1541,8;1549,9
21.5.2021;SPX210521C05600000;0;0,15;5600;SPX210521P05600000;1641,3;1649,3
21.5.2021;SPXW210521C05600000;0;0,1;5600;SPXW210521P05600000;1641,7;1649,8
21.5.2021;SPX210521C05700000;0;0,15;5700;SPX210521P05700000;1741,2;1749,3
21.5.2021;SPXW210521C05700000;0;0,1;5700;SPXW210521P05700000;1741,6;1749,7
21.5.2021;SPX210521C05800000;0;0,15;5800;SPX210521P05800000;1841,1;1849,2
21.5.2021;SPXW210521C05800000;0;0,1;5800;SPXW210521P05800000;1841,5;1849,6
21.5.2021;SPX210521C05900000;0;0,15;5900;SPX210521P05900000;1941,1;1949,1
21.5.2021;SPXW210521C05900000;0;0,1;5900;SPXW210521P05900000;1941,5;1949,6
28.5.2021;SPXW210528C01000000;2945,7;2953,8;1000;SPXW210528P01000000;0,05;0,2
28.5.2021;SPXW210528C01100000;2845,8;2853,9;1100;SPXW210528P01100000;0,05;0,2
28.5.2021;SPXW210528C01200000;2745,9;2754;1200;SPXW210528P01200000;0,1;0,25
28.5.2021;SPXW210528C01300000;2646;2654,1;1300;SPXW210528P01300000;0,1;0,3
28.5.2021;SPXW210528C01400000;2546,2;2554,3;1400;SPXW210528P01400000;0,15;0,35
28.5.2021;SPXW210528C01500000;2446,3;2454,4;1500;SPXW210528P01500000;0,2;0,4
28.5.2021;SPXW210528C01600000;2346,5;2354,6;1600;SPXW210528P01600000;0,3;0,45
28.5.2021;SPXW210528C01700000;2246,7;2254,8;1700;SPXW210528P01700000;0,4;0,55
28.5.2021;SPXW210528C01800000;2146,8;2154,9;1800;SPXW210528P01800000;0,5;0,65
28.5.2021;SPXW210528C01900000;2047,1;2055,2;1900;SPXW210528P01900000;0,65;0,8
28.5.2021;SPXW210528C02000000;1947,3;1955,4;2000;SPXW210528P02000000;0,85;1
28.5.2021;SPXW210528C02100000;1847,6;1855,7;2100;SPXW210528P02100000;1,05;1,25
28.5.2021;SPXW210528C02200000;1747,9;1756;2200;SPXW210528P02200000;1,3;1,5
28.5.2021;SPXW210528C02250000;1698,1;1706,2;2250;SPXW210528P02250000;1,45;1,65
28.5.2021;SPXW210528C02300000;1648,3;1656,4;2300;SPXW210528P02300000;1,65;1,85
28.5.2021;SPXW210528C02350000;1598,6;1606,7;2350;SPXW210528P02350000;1,8;2
28.5.2021;SPXW210528C02400000;1548,8;1556,9;2400;SPXW210528P02400000;2;2,2
28.5.2021;SPXW210528C02450000;1499,1;1507,2;2450;SPXW210528P02450000;2,25;2,45
28.5.2021;SPXW210528C02500000;1449,4;1457,5;2500;SPXW210528P02500000;2,5;2,7
28.5.2021;SPXW210528C02550000;1399,7;1407,8;2550;SPXW210528P02550000;2,75;2,95
28.5.2021;SPXW210528C02600000;1350;1358,1;2600;SPXW210528P02600000;3;3,3
28.5.2021;SPXW210528C02650000;1300,4;1308,5;2650;SPXW210528P02650000;3,3;3,6
28.5.2021;SPXW210528C02700000;1250,8;1258,9;2700;SPXW210528P02700000;3,7;4
28.5.2021;SPXW210528C02725000;1226;1234,1;2725;SPXW210528P02725000;3,9;4,2
28.5.2021;SPXW210528C02750000;1201,2;1209,3;2750;SPXW210528P02750000;4,1;4,4
28.5.2021;SPXW210528C02775000;1176,7;1184,5;2775;SPXW210528P02775000;4,3;4,6
28.5.2021;SPXW210528C02800000;1152;1159,6;2800;SPXW210528P02800000;4,5;4,8
28.5.2021;SPXW210528C02825000;1127,2;1134,9;2825;SPXW210528P02825000;4,7;5
28.5.2021;SPXW210528C02850000;1102,5;1110,1;2850;SPXW210528P02850000;5;5,2
28.5.2021;SPXW210528C02875000;1077,7;1085,4;2875;SPXW210528P02875000;5,2;5,5
28.5.2021;SPXW210528C02900000;1053;1060,8;2900;SPXW210528P02900000;5,5;5,8
28.5.2021;SPXW210528C02925000;1028,3;1036,1;2925;SPXW210528P02925000;5,7;6
28.5.2021;SPXW210528C02950000;1003,7;1011,4;2950;SPXW210528P02950000;6;6,3
28.5.2021;SPXW210528C02970000;983,7;991,5;2970;SPXW210528P02970000;6,3;6,6
28.5.2021;SPXW210528C02975000;979;986,6;2975;SPXW210528P02975000;6,3;6,6
28.5.2021;SPXW210528C02980000;973,9;981,8;2980;SPXW210528P02980000;6,4;6,7
28.5.2021;SPXW210528C02990000;964;971,9;2990;SPXW210528P02990000;6,5;6,8
28.5.2021;SPXW210528C03000000;954,4;961,9;3000;SPXW210528P03000000;6,7;7
28.5.2021;SPXW210528C03010000;944,3;952,1;3010;SPXW210528P03010000;6,8;7,1
28.5.2021;SPXW210528C03020000;934,4;942,3;3020;SPXW210528P03020000;7;7,3
28.5.2021;SPXW210528C03025000;929,7;937,4;3025;SPXW210528P03025000;7;7,3
28.5.2021;SPXW210528C03030000;924,6;932,5;3030;SPXW210528P03030000;7,1;7,4
28.5.2021;SPXW210528C03040000;914,8;922,4;3040;SPXW210528P03040000;7,2;7,6
28.5.2021;SPXW210528C03050000;905,1;912,8;3050;SPXW210528P03050000;7,4;7,7
28.5.2021;SPXW210528C03060000;895,5;902,8;3060;SPXW210528P03060000;7,5;7,9
28.5.2021;SPXW210528C03070000;885,7;892,9;3070;SPXW210528P03070000;7,7;8
28.5.2021;SPXW210528C03075000;880,8;888;3075;SPXW210528P03075000;7,8;8,1
28.5.2021;SPXW210528C03080000;875,9;883,3;3080;SPXW210528P03080000;7,9;8,2
28.5.2021;SPXW210528C03090000;866,1;873,5;3090;SPXW210528P03090000;8;8,4
28.5.2021;SPXW210528C03100000;856,3;863,6;3100;SPXW210528P03100000;8,2;8,6
28.5.2021;SPXW210528C03110000;846,5;853,8;3110;SPXW210528P03110000;8,4;8,8
28.5.2021;SPXW210528C03120000;836,7;843,9;3120;SPXW210528P03120000;8,6;9
28.5.2021;SPXW210528C03125000;831,7;839,1;3125;SPXW210528P03125000;8,7;9,1
28.5.2021;SPXW210528C03130000;826,9;834,2;3130;SPXW210528P03130000;8,8;9,2
28.5.2021;SPXW210528C03140000;817;824,4;3140;SPXW210528P03140000;9;9,4
28.5.2021;SPXW210528C03150000;807,4;814,6;3150;SPXW210528P03150000;9,2;9,6
28.5.2021;SPXW210528C03160000;797,6;804,8;3160;SPXW210528P03160000;9,4;9,8
28.5.2021;SPXW210528C03170000;787,7;795;3170;SPXW210528P03170000;9,6;10
28.5.2021;SPXW210528C03175000;783;790;3175;SPXW210528P03175000;9,7;10,1
28.5.2021;SPXW210528C03180000;778,1;785,3;3180;SPXW210528P03180000;9,8;10,2
28.5.2021;SPXW210528C03190000;768,2;775,4;3190;SPXW210528P03190000;10,1;10,5
28.5.2021;SPXW210528C03200000;758,6;765,8;3200;SPXW210528P03200000;10,3;10,7
28.5.2021;SPXW210528C03210000;748,9;755,9;3210;SPXW210528P03210000;10,6;11
28.5.2021;SPXW210528C03220000;739;746,3;3220;SPXW210528P03220000;10,8;11,3
28.5.2021;SPXW210528C03225000;734,3;741,3;3225;SPXW210528P03225000;11;11,4
28.5.2021;SPXW210528C03230000;729,4;736,5;3230;SPXW210528P03230000;11,1;11,5
28.5.2021;SPXW210528C03240000;719,7;726,8;3240;SPXW210528P03240000;11,4;11,8
28.5.2021;SPXW210528C03250000;710;717,1;3250;SPXW210528P03250000;11,6;12,1
28.5.2021;SPXW210528C03255000;705,2;712,3;3255;SPXW210528P03255000;11,8;12,2
28.5.2021;SPXW210528C03260000;700,2;707,4;3260;SPXW210528P03260000;11,9;12,4
28.5.2021;SPXW210528C03265000;695,4;702,6;3265;SPXW210528P03265000;12,1;12,5
28.5.2021;SPXW210528C03270000;690,7;697,7;3270;SPXW210528P03270000;12,3;12,7
28.5.2021;SPXW210528C03275000;685,8;692,9;3275;SPXW210528P03275000;12,4;12,9
28.5.2021;SPXW210528C03280000;680,9;688;3280;SPXW210528P03280000;12,6;13
28.5.2021;SPXW210528C03285000;676,2;683,2;3285;SPXW210528P03285000;12,7;13,2
28.5.2021;SPXW210528C03290000;671,4;678,4;3290;SPXW210528P03290000;12,9;13,4
28.5.2021;SPXW210528C03295000;666,5;673,6;3295;SPXW210528P03295000;13,1;13,5
28.5.2021;SPXW210528C03300000;661,7;668,8;3300;SPXW210528P03300000;13,2;13,7
28.5.2021;SPXW210528C03305000;656,9;663,9;3305;SPXW210528P03305000;13,4;13,9
28.5.2021;SPXW210528C03310000;652,1;658,9;3310;SPXW210528P03310000;13,6;14
28.5.2021;SPXW210528C03315000;647,3;654,3;3315;SPXW210528P03315000;13,8;14,2
28.5.2021;SPXW210528C03320000;642,5;649,5;3320;SPXW210528P03320000;13,9;14,4
28.5.2021;SPXW210528C03325000;637,7;644,7;3325;SPXW210528P03325000;14,1;14,6
28.5.2021;SPXW210528C03330000;632,9;639,9;3330;SPXW210528P03330000;14,3;14,8
28.5.2021;SPXW210528C03335000;628,1;635;3335;SPXW210528P03335000;14,5;15
28.5.2021;SPXW210528C03340000;623,3;630,3;3340;SPXW210528P03340000;14,7;15,2
28.5.2021;SPXW210528C03345000;618,5;625,4;3345;SPXW210528P03345000;14,9;15,4
28.5.2021;SPXW210528C03350000;613,7;620,7;3350;SPXW210528P03350000;15,1;15,6
28.5.2021;SPXW210528C03355000;608,8;615,9;3355;SPXW210528P03355000;15,3;15,8
28.5.2021;SPXW210528C03360000;604,2;611,1;3360;SPXW210528P03360000;15,5;16
28.5.2021;SPXW210528C03365000;599,4;606,1;3365;SPXW210528P03365000;15,7;16,2
28.5.2021;SPXW210528C03370000;594,6;601,3;3370;SPXW210528P03370000;15,9;16,4
28.5.2021;SPXW210528C03375000;589,7;596,5;3375;SPXW210528P03375000;16,1;16,6
28.5.2021;SPXW210528C03380000;585,1;592;3380;SPXW210528P03380000;16,4;16,9
28.5.2021;SPXW210528C03385000;580,2;587;3385;SPXW210528P03385000;16,6;17,1
28.5.2021;SPXW210528C03390000;575,6;582,2;3390;SPXW210528P03390000;16,8;17,3
28.5.2021;SPXW210528C03395000;570,7;577,5;3395;SPXW210528P03395000;17,1;17,6
28.5.2021;SPXW210528C03400000;566,1;572,7;3400;SPXW210528P03400000;17,3;17,8
28.5.2021;SPXW210528C03405000;561,2;568;3405;SPXW210528P03405000;17,5;18,1
28.5.2021;SPXW210528C03410000;556,5;563,2;3410;SPXW210528P03410000;17,8;18,3
28.5.2021;SPXW210528C03415000;551,9;558,5;3415;SPXW210528P03415000;18;18,6
28.5.2021;SPXW210528C03420000;547,1;553,8;3420;SPXW210528P03420000;18,3;18,8
28.5.2021;SPXW210528C03425000;542,3;549;3425;SPXW210528P03425000;18,6;19,1
28.5.2021;SPXW210528C03430000;537,7;544,3;3430;SPXW210528P03430000;18,8;19,3
28.5.2021;SPXW210528C03435000;533;539,5;3435;SPXW210528P03435000;19,1;19,6
28.5.2021;SPXW210528C03440000;528,3;534,8;3440;SPXW210528P03440000;19,4;19,9
28.5.2021;SPXW210528C03445000;523,6;530,2;3445;SPXW210528P03445000;19,6;20,2
28.5.2021;SPXW210528C03450000;518,9;525,4;3450;SPXW210528P03450000;19,9;20,5
28.5.2021;SPXW210528C03455000;514,2;520,7;3455;SPXW210528P03455000;20,2;20,8
28.5.2021;SPXW210528C03460000;509,4;516;3460;SPXW210528P03460000;20,5;21
28.5.2021;SPXW210528C03465000;504,7;511,4;3465;SPXW210528P03465000;20,8;21,3
28.5.2021;SPXW210528C03470000;500,2;506,7;3470;SPXW210528P03470000;21,1;21,7
28.5.2021;SPXW210528C03475000;495,5;502;3475;SPXW210528P03475000;21,4;22
28.5.2021;SPXW210528C03480000;490,8;497,2;3480;SPXW210528P03480000;21,7;22,3
28.5.2021;SPXW210528C03485000;486,2;492,7;3485;SPXW210528P03485000;22;22,6
28.5.2021;SPXW210528C03490000;481,4;488;3490;SPXW210528P03490000;22,4;23
28.5.2021;SPXW210528C03495000;476,9;483,3;3495;SPXW210528P03495000;22,7;23,3
28.5.2021;SPXW210528C03500000;472,1;478,7;3500;SPXW210528P03500000;23;23,6
28.5.2021;SPXW210528C03505000;467,6;474;3505;SPXW210528P03505000;23,4;24
28.5.2021;SPXW210528C03510000;463;469,4;3510;SPXW210528P03510000;23,7;24,4
28.5.2021;SPXW210528C03515000;458,4;464,8;3515;SPXW210528P03515000;24,1;24,7
28.5.2021;SPXW210528C03520000;453,6;460,1;3520;SPXW210528P03520000;24,5;25,1
28.5.2021;SPXW210528C03525000;449,5;455,5;3525;SPXW210528P03525000;24,8;25,5
28.5.2021;SPXW210528C03530000;444,8;450,9;3530;SPXW210528P03530000;25,2;25,8
28.5.2021;SPXW210528C03535000;440,1;446,3;3535;SPXW210528P03535000;25,6;26,2
28.5.2021;SPXW210528C03540000;435,5;441,7;3540;SPXW210528P03540000;26;26,6
28.5.2021;SPXW210528C03545000;431;437,1;3545;SPXW210528P03545000;26,4;27
28.5.2021;SPXW210528C03550000;426,5;432,5;3550;SPXW210528P03550000;26,8;27,4
28.5.2021;SPXW210528C03555000;421,8;428;3555;SPXW210528P03555000;27,2;27,8
28.5.2021;SPXW210528C03560000;417,2;423,3;3560;SPXW210528P03560000;27,6;28,3
28.5.2021;SPXW210528C03565000;412,7;418,6;3565;SPXW210528P03565000;28;28,7
28.5.2021;SPXW210528C03570000;408,1;414,3;3570;SPXW210528P03570000;28,5;29,1
28.5.2021;SPXW210528C03575000;403,7;409,4;3575;SPXW210528P03575000;28,9;29,6
28.5.2021;SPXW210528C03580000;399;405,1;3580;SPXW210528P03580000;29,4;30
28.5.2021;SPXW210528C03585000;394,5;400,4;3585;SPXW210528P03585000;29,8;30,5
28.5.2021;SPXW210528C03590000;390;395,8;3590;SPXW210528P03590000;30,3;31
28.5.2021;SPXW210528C03595000;385,5;391,5;3595;SPXW210528P03595000;30,8;31,5
28.5.2021;SPXW210528C03600000;381,1;386,9;3600;SPXW210528P03600000;31,3;31,9
28.5.2021;SPXW210528C03605000;376,5;382,4;3605;SPXW210528P03605000;31,7;32,4
28.5.2021;SPXW210528C03610000;372;377,9;3610;SPXW210528P03610000;32,2;32,9
28.5.2021;SPXW210528C03615000;367,5;373,4;3615;SPXW210528P03615000;32,8;33,4
28.5.2021;SPXW210528C03620000;362,9;368,8;3620;SPXW210528P03620000;33,3;34
28.5.2021;SPXW210528C03625000;359,6;364,4;3625;SPXW210528P03625000;33,8;34,5
28.5.2021;SPXW210528C03630000;355;359,8;3630;SPXW210528P03630000;34,3;35
28.5.2021;SPXW210528C03635000;350,6;355,3;3635;SPXW210528P03635000;34,9;35,6
28.5.2021;SPXW210528C03640000;346,2;350,9;3640;SPXW210528P03640000;35,4;36,1
28.5.2021;SPXW210528C03645000;341,7;346,4;3645;SPXW210528P03645000;36;36,7
